0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.379404990207717729e-02,5.723661358723797221e-02,5.354372027024317804e-02,5.398645754267317187e-02,5.070714701286063025e-02,6.806795331138425220e-02,5.535988449878494894e-02,8.817596501929002295e-02,5.076907389928116826e-02,6.033220798678820551e-02,5.980401105665911904e-02,4.831465102527421340e-02,5.380982897371602847e-02,6.242283495646750585e-02,4.288652174361050340e-02,4.398770071874271576e-02,3.975993663935366296e-02,6.937631228106308501e-02,6.394039096239621800e-02,5.054032711291737978e-02,5.501929163111982102e-02,5.501440614897364773e-02,5.462130411748629399e-02,7.002924517533366811e-02,6.499631203328362639e-02,4.987613585428372215e-02,7.279822358589836673e-02,7.254773633420912027e-02,7.285409720055900651e-02,7.372078098977362381e-02,6.642422014372713346e-02,5.437507481170199969e-02,6.522579316471416311e-02,6.582006259665243442e-02,5.929415947766342870e-02,6.022679485606997896e-02,5.841099021079522446e-02,5.625368354673765392e-02,5.630642417330971455e-02,6.025270813714911355e-02,5.899602439451271524e-02,1.101561654090628534e-01,6.600095386364350503e-02,7.200894182856751313e-02,8.028246856523990616e-02,1.083955917561785776e-01,5.777248258100200345e-02,6.524460098220345727e-02,6.186969375671895477e-02,5.399601774896729822e-02,7.354955650711936244e-02,8.201925967674121576e-02,8.056093526648885894e-02,7.132782924122475776e-02,5.977639040215030480e-02,6.145828851573744561e-02,7.195925984882663162e-02,6.275536226189933064e-02,8.735566010009379601e-02,6.603571822081340248e-02,7.583417974078496271e-02,6.832753878293519600e-02,1.170261263174510735e-01,4.310620063889941678e-02,8.078523143526747385e-02,5.189081263934484239e-02,1.108196271756559798e-01,1.461501139416963579e-01,7.160496409258659822e-02,7.137810644695948004e-02,7.123828777086498032e-02,7.849128394016523236e-02,5.065541882466217255e-02,6.821092159700095636e-02,1.125320777919441156e-01,9.523818267897937728e-02,8.540898088245583997e-02,5.612525069541218076e-02,5.305448442359791267e-02,6.416114659529864594e-02,7.817063940173800407e-02,5.554336473199040364e-02,7.327651172214505459e-02,8.011191749632955161e-02,6.992322204786753648e-02,4.477729222985928764e-02,6.439958558431353730e-02,1.384337953182547820e-01,5.581610172830515915e-02,6.483574346130477339e-02,5.210986109155129470e-02,4.902151536885764049e-02,3.437345431021777281e-02,5.596354839899186223e-02,8.708211679050242848e-02,5.028189161144679814e-02,9.010068725577212445e-02,5.517321393348799397e-02,5.840362169324201519e-02,8.434103747651230942e-02,5.703442666981546616e-02,1.115147134294084130e-01,7.678463770172534730e-02,6.682884190442847649e-02,2.440811693831688722e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.023234228765605713e-01,8.038902255857328927e-02,8.046465080489284549e-02,8.339998490980057855e-02,7.426378562587833410e-02,8.380696014892884127e-02,7.659651019351382262e-02,1.113396999672758569e-01,6.961881983501806703e-02,1.009459112335905490e-01,9.153693208428281824e-02,7.026529541448163496e-02,8.023868232818612278e-02,8.121035644502966333e-02,7.381281015708936188e-02,6.687393903627716907e-02,7.579294045305734473e-02,7.855282180571011852e-02,7.766191123719456968e-02,7.019300545474928266e-02,7.934383340428373399e-02,7.354456147931962007e-02,8.243822264737152294e-02,1.107227922303539308e-01,9.397382118629789283e-02,7.589748670091475691e-02,8.280638969426537543e-02,1.153068870506303717e-01,7.817537804550768465e-02,8.386411270496382797e-02,7.621500619631212115e-02,7.509875424523411447e-02,8.110009393588868409e-02,8.563097765784050130e-02,8.944829655888679454e-02,9.344129392006297885e-02,9.828996109948101578e-02,1.075981428434967385e-01,1.177365929350151219e-01,1.075580438747888307e-01,1.025461420474016450e-01,1.520086845893105498e-01,9.216118055586378088e-02,1.056550696051021948e-01,1.221041958637542474e-01,1.497841016017189275e-01,8.439247702676863638e-02,8.845238795913501484e-02,1.080111196772165494e-01,8.240494739222842258e-02,8.905860563894105186e-02,1.169684676804737256e-01,1.136592234906128873e-01,1.191960580773287204e-01,8.796445213257093887e-02,9.787350060436918187e-02,1.016507090653547690e-01,1.033511517913085487e-01,1.111187068761274044e-01,8.488986700218109638e-02,1.174296568896662507e-01,9.541180995865558567e-02,1.298306845409013532e-01,7.709429699304916339e-02,9.291085902186267675e-02,8.305839196122832835e-02,1.360562432076712347e-01,2.506833296764574004e-01,9.469166108379591107e-02,9.308316569708470489e-02,1.194804445104641760e-01,1.041656480425287995e-01,8.650765299048215895e-02,1.141569303267606500e-01,1.192002800493362491e-01,1.418092535011722666e-01,1.023462630440103299e-01,9.982458624854244345e-02,7.236474125254932499e-02,9.637352572850463317e-02,1.119772594606676941e-01,8.317041318806034367e-02,1.304061433903047351e-01,1.134027758907156513e-01,1.235767328303626483e-01,8.500057423032111870e-02,1.202606266995224632e-01,1.751286716577122315e-01,8.571599746400720976e-02,8.966840040898012287e-02,8.695283770609771312e-02,6.996132766292331717e-02,6.844433202872730881e-02,9.162149889809084735e-02,1.159730066456740594e-01,7.649471228975433801e-02,1.477667992950595088e-01,8.511418284624848452e-02,8.879774895107531152e-02,1.177581895787846861e-01,8.275151680963886702e-02,1.554505612735352371e-01,1.416191383477548582e-01,1.100495923782120467e-01,4.202248573802878084e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.296180687968840339e-01,1.010329430377069626e-01,1.042651457189861519e-01,1.116921468706311704e-01,9.960160767890775813e-02,1.091575027098781875e-01,1.103096434400655662e-01,1.452973576193118677e-01,1.021344428901731355e-01,1.499859150819554399e-01,1.229207153491344573e-01,9.726308157218378769e-02,1.047457487504250273e-01,1.088675274598926157e-01,9.649747990711379786e-02,9.809167983172603633e-02,1.011153079396276688e-01,1.596209487916810943e-01,1.080544117372872481e-01,9.313026689224340737e-02,1.180513405003221633e-01,9.747425927254863010e-02,1.093099981104780488e-01,1.237151723190622193e-01,1.209828431367351853e-01,9.217744355768726916e-02,1.094512917396564117e-01,1.299575981490049548e-01,9.805978349969367291e-02,1.125145965684196114e-01,1.187398427822164149e-01,1.066035337074666689e-01,1.410331248747214716e-01,1.041509167785138051e-01,1.061833705803230804e-01,1.144186523279023676e-01,1.325977748242964105e-01,1.314870562719169245e-01,1.598587434548567610e-01,1.553403925202101188e-01,1.428332688496734282e-01,2.035971304023316830e-01,1.485446938286986707e-01,1.474640614019128160e-01,1.678193188394376811e-01,2.034337471857606827e-01,1.226592577168487547e-01,1.188530212757280130e-01,1.375623099419494844e-01,1.175197801221981170e-01,1.029630762024460189e-01,1.223217656882157889e-01,1.578925272426895954e-01,1.638253892066167117e-01,1.119180303201680743e-01,1.431665778468134975e-01,1.381696218158711131e-01,1.272735590487646673e-01,1.479816174784067129e-01,1.197283832659060271e-01,1.304429314083813130e-01,1.373549914281975981e-01,1.378177685036083289e-01,1.060597776574533080e-01,1.388425482348434881e-01,1.104531587948278520e-01,1.650066023823273387e-01,3.689022786984049729e-01,1.263695317401774265e-01,1.310506413420211014e-01,1.547630714745818481e-01,1.286403860528297360e-01,1.177433081718791547e-01,1.625658438950316476e-01,1.275933980492979236e-01,1.979129279652826479e-01,1.168455457822522026e-01,1.246790491176036075e-01,9.702010723642899570e-02,1.214163108960004400e-01,1.374635422485121217e-01,1.120551493381991698e-01,1.829369856334783495e-01,1.342508743853092767e-01,1.526177586123395880e-01,1.298765268166600650e-01,1.511578625604886039e-01,1.711427324632890379e-01,1.086359425249450034e-01,1.348390398857017836e-01,1.277170993341790184e-01,9.379952559801529866e-02,9.710669399701452043e-02,1.244528960554770886e-01,1.380767725340640295e-01,1.062614130883053482e-01,1.736543583209816111e-01,1.484791189953369173e-01,1.282164233710809398e-01,1.308848996376184848e-01,1.147614056247385911e-01,2.181815594993814778e-01,1.941640399593103639e-01,1.429593940978156619e-01,5.844686391399449565e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.608462766534463073e-01,1.282588396003026820e-01,1.207632824122604198e-01,1.440772294171990542e-01,1.268815404075387121e-01,1.373384884012414375e-01,1.442928999437185777e-01,1.862721116170460434e-01,1.378007758358962831e-01,2.086423682471167662e-01,1.427092143357811815e-01,1.242492148283520365e-01,1.231219007577671193e-01,1.402116023187038596e-01,1.245001693542731463e-01,1.285794641277135386e-01,1.331989938423080722e-01,2.017085855754845725e-01,1.267040160447454045e-01,1.193823808456307423e-01,1.381883379243446230e-01,1.045872566310456081e-01,1.453249080324351961e-01,1.453005645548549607e-01,1.545235124066866306e-01,1.135619710621389028e-01,1.277677061681483928e-01,1.905378806857581930e-01,1.341562360276677135e-01,1.519663144564464274e-01,1.531997126503089890e-01,1.330992771079697878e-01,1.824773775672701437e-01,1.223103866942421153e-01,1.216264696722040434e-01,1.412448583463845053e-01,1.652221403973581360e-01,1.634174003167321032e-01,1.823311598120707644e-01,1.907243360273689903e-01,1.919202883717396335e-01,2.481005377169913928e-01,1.819191571538535113e-01,1.827057237743090201e-01,2.159919664229065506e-01,2.952269012576078655e-01,1.719419138771696720e-01,1.336635156648981748e-01,1.619143061325076793e-01,1.517123861034016530e-01,1.218429771903443148e-01,1.553511967063521682e-01,1.795650519794130262e-01,1.791765511640514286e-01,1.511205915159336000e-01,1.572010092271171056e-01,1.787104757792413456e-01,1.370678843412971026e-01,1.590074226600442786e-01,1.583648458423541350e-01,1.581340583576471837e-01,1.541922537252394254e-01,1.483463185929093930e-01,1.106996923902029001e-01,1.469613581506890310e-01,1.439804714349665615e-01,2.065929711502596799e-01,4.807330701533159556e-01,1.801905325108393852e-01,1.712955165857975859e-01,1.935777634744718645e-01,1.739325447721545015e-01,1.319217147743227125e-01,2.068991435861150252e-01,1.616254805373194547e-01,2.074309937417473659e-01,1.301564618813616236e-01,1.493029260034319239e-01,1.370694023666869377e-01,1.629296346569898413e-01,1.621834175312829862e-01,1.431078917146240692e-01,1.795945916998092640e-01,1.516785518427244683e-01,1.642256823352770401e-01,1.519712933203078709e-01,1.805936435689496633e-01,1.943093725440645236e-01,1.391450701027375225e-01,1.772467092040894143e-01,1.473718860760707960e-01,1.211881597131463650e-01,1.158856578464438486e-01,1.513666368979216803e-01,1.701574288594054074e-01,1.331403999183171927e-01,1.789780004809561065e-01,1.877805488759275165e-01,1.640202650001474916e-01,1.416961556266186362e-01,1.285598412262044798e-01,2.701104611354264162e-01,2.434767485434864154e-01,1.749415960064114595e-01,7.394083331099510215e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.764767691314582110e-01,1.667111687905297179e-01,1.469809578397376915e-01,1.752482216775894663e-01,1.542561236486456877e-01,1.645213346166586321e-01,1.765721439435691265e-01,2.237519618896987028e-01,1.663503513401926870e-01,2.639333764461740950e-01,1.676550906069894098e-01,1.450059561955376330e-01,1.518865784815983111e-01,1.785827793105814743e-01,1.556685917989723278e-01,1.640392951371353047e-01,1.504121094904898037e-01,2.077893763917673386e-01,1.551840012824220461e-01,1.447048519864086169e-01,1.584578897276839593e-01,1.385555148006659409e-01,1.671491206909033189e-01,1.765366810608605119e-01,1.923622645512816365e-01,1.400268526304021266e-01,1.590711956036875707e-01,1.853537640780613949e-01,1.832554874387037624e-01,1.869732675469047700e-01,1.850670454616014649e-01,1.590391233346875322e-01,2.016142295292569220e-01,1.474056809888890096e-01,1.727505388300945022e-01,1.688087206249721250e-01,1.973785755491671567e-01,2.075472380565506481e-01,2.244713138043732403e-01,2.209745551891282300e-01,2.359572189123570751e-01,2.871643404290518675e-01,2.213871320229477135e-01,2.169746300064158417e-01,2.572375367067329388e-01,3.390163073892507040e-01,2.049305824469280501e-01,1.859842492562263916e-01,1.984748747638910016e-01,1.731937076113410912e-01,1.545456389656926777e-01,1.576394678676043548e-01,1.901894803621502483e-01,2.011011677296969113e-01,1.840230064393019171e-01,2.146141510965556276e-01,2.216022816607878809e-01,1.869205630332542445e-01,1.910606290063698309e-01,1.871581040515137018e-01,1.925833864138100093e-01,1.878104621022672616e-01,1.796254732451714742e-01,1.354784972603574889e-01,1.660510410331208775e-01,1.745097277544430114e-01,2.320778378378999529e-01,5.905363701792379905e-01,2.117337197517343006e-01,2.133291216328221662e-01,2.392398600579816181e-01,2.125357424288135400e-01,1.536076502469916338e-01,2.459317690394223765e-01,1.958531564539736092e-01,2.328031649895022925e-01,1.571916105377819395e-01,1.981908312348125978e-01,1.578998393708717363e-01,1.727624983378504564e-01,1.792841072061053254e-01,1.552415585803483544e-01,1.560105606922934374e-01,1.791719176750928011e-01,1.891537444387542122e-01,1.831554215977627964e-01,2.511582990449258146e-01,2.246802536046956789e-01,1.676795360369045529e-01,2.077530807607925190e-01,2.004736744570832785e-01,1.548111934514445065e-01,1.354166886808586823e-01,1.780336506696652554e-01,1.722224081893960757e-01,1.559006441108846119e-01,2.194806686954172970e-01,2.096767599445889252e-01,1.931928840923468060e-01,1.779123164867071061e-01,1.555263716890046000e-01,3.058214871399377310e-01,2.992865874432615314e-01,2.095051813017393127e-01,8.484520361961876977e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.176946143453320770e-01,2.016760466943424146e-01,1.674507082743801334e-01,2.000476994841925149e-01,1.768764252809652548e-01,2.007747766127005173e-01,2.019199269194547341e-01,2.232131680320172673e-01,1.902559536078306246e-01,2.817927245330872910e-01,1.932758823207499921e-01,1.742747798293989292e-01,1.742593813004512382e-01,1.905348666100264432e-01,1.754472689025723120e-01,1.939490943859698835e-01,1.677996094923577819e-01,1.838880648150459929e-01,1.805916574916782702e-01,1.671532391388463601e-01,1.870427435815940065e-01,1.647650656322962315e-01,1.800383650701383453e-01,1.983825567380551602e-01,2.195647432353843576e-01,1.820678573802146927e-01,1.967163460986314227e-01,2.110121137655825430e-01,2.043850598968380006e-01,2.172264095130655714e-01,2.122479236418457205e-01,1.876924566088875035e-01,2.215300287665337153e-01,1.761420893857191805e-01,1.782664764962259840e-01,2.192300426838689476e-01,2.197936765707628470e-01,2.442620866642001010e-01,2.566660884249359342e-01,2.420003139750749599e-01,2.747071498001575351e-01,3.341447897975000081e-01,2.610380571255425664e-01,2.352612591679079379e-01,2.959480493991827332e-01,3.727903065975540220e-01,2.297841924566439709e-01,2.036624385155259287e-01,2.330689992691594437e-01,2.022384889586602286e-01,1.934092670243907353e-01,1.777409548974525078e-01,2.042073980537017497e-01,2.272182476074644242e-01,2.024714877001129176e-01,2.081153841209661126e-01,2.542258164071069526e-01,2.226176881720834111e-01,2.056252733654978515e-01,2.187896645976450116e-01,2.250845524928381802e-01,2.042898788166619128e-01,2.047332627401652061e-01,1.596400853426553079e-01,1.871942785238722984e-01,2.027711729259194240e-01,2.720993370108457099e-01,6.886034598565838882e-01,2.397715640530971859e-01,2.364664526597887173e-01,2.801288928227287922e-01,2.461791890324598608e-01,1.904657180500181346e-01,2.908241474712798258e-01,2.146054945650608115e-01,2.689970905893142583e-01,1.792638708208131038e-01,2.329187713942470206e-01,1.666327869625978675e-01,2.000124979814177362e-01,2.122563573578511442e-01,1.770813415418791281e-01,1.878115750860710476e-01,2.007593274207305212e-01,2.279891007622364962e-01,2.024764819193896337e-01,2.851560070100001565e-01,2.571708022302084951e-01,1.968655971767022950e-01,2.437603188852035252e-01,2.386491379695748205e-01,1.922131578071911429e-01,1.694354199990375509e-01,2.029227873313652064e-01,1.811340724525051238e-01,1.850173347640861332e-01,2.812257358555370623e-01,2.537569098303917303e-01,2.264798926721514893e-01,2.097623654560969997e-01,1.881894839293974664e-01,3.269116679751489785e-01,3.772671027558538448e-01,2.456120084191810438e-01,9.550054731539932007e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.438928278602485455e-01,2.377305941196461991e-01,2.000998404358383109e-01,2.338923081574568186e-01,2.051807337895085182e-01,2.323155431933429660e-01,2.321488583291616836e-01,2.375686295640078438e-01,2.155734256556054995e-01,2.937044554140799124e-01,2.204509368213272980e-01,1.999309194795390043e-01,1.995438262952755060e-01,2.007660015216696237e-01,1.999927570534461851e-01,2.228166284359233973e-01,1.960468783453132302e-01,1.913073128377169307e-01,2.106409181373303241e-01,1.856136451304422619e-01,2.143671742815365933e-01,1.888464057415784880e-01,2.120432141835957851e-01,2.226980345145555262e-01,2.413359052360485035e-01,2.190619828568537986e-01,2.163846124579707486e-01,2.389532699990027376e-01,2.400214533665376015e-01,2.500703438529107703e-01,2.441400208279005113e-01,2.161675815740622675e-01,2.354931037354341672e-01,1.967730655758899161e-01,2.230684515106946542e-01,2.609469155491735415e-01,2.360358948256120470e-01,2.652692825613043315e-01,2.927221339575892256e-01,2.686439610578746362e-01,2.901166601463038286e-01,3.731951016323321602e-01,2.989660756546091980e-01,2.605359133968926932e-01,3.418553576149728213e-01,3.968038329648623797e-01,2.574926599274074412e-01,2.180628092561635312e-01,2.601169111781372889e-01,2.207832287363957480e-01,2.234156037436056397e-01,2.013689834462609185e-01,2.370909610249209432e-01,2.696510160025281100e-01,2.275534999157661220e-01,2.597506028456932903e-01,2.707699449220176136e-01,2.405990796517768204e-01,2.668398151772777283e-01,2.456177502472366159e-01,2.717606101142823194e-01,2.227701225426720333e-01,2.397814293058087576e-01,1.798345696930508109e-01,2.470422081926313129e-01,2.303443789624788074e-01,3.048714346637311223e-01,7.523385382922218589e-01,2.844920056441178624e-01,2.745307600710680251e-01,3.127795980696647105e-01,2.768354081618180640e-01,2.165243201812483698e-01,3.321599414995624611e-01,2.645432594966065643e-01,3.170919019133224825e-01,1.879749668164798215e-01,2.717193354046996689e-01,1.865943660049137476e-01,2.396664832621397678e-01,2.417028951832866646e-01,2.028102943367364741e-01,2.018946291241377200e-01,2.098574272986617750e-01,2.807033266711779773e-01,2.336596184224183914e-01,3.152916670287621570e-01,2.966965632423857469e-01,2.650250470572896311e-01,2.748437653080489929e-01,2.795794848790177922e-01,2.178964418339063847e-01,2.084370566543722603e-01,2.294037609540198475e-01,2.049379729286506246e-01,2.087238058859088585e-01,2.740386969201071277e-01,2.695617714125823072e-01,2.711996057925443737e-01,2.157986743190677403e-01,2.160885868296929802e-01,3.514770644204279204e-01,4.483313812778900176e-01,2.930629131045636715e-01,1.045708154923440825e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.698189341315575529e-01,2.731682838427949012e-01,2.267853785995347093e-01,2.593791270355333967e-01,2.313231148218609645e-01,2.490380518956936129e-01,2.480722124109143445e-01,2.564460714116004736e-01,2.452106039905257440e-01,3.155556361051917724e-01,2.491052095649871068e-01,2.218709928896850092e-01,2.235639458520361222e-01,2.301434120643842673e-01,2.264922914899674955e-01,2.482456614575013210e-01,2.173118034641726148e-01,2.224132887436679473e-01,2.337616575989196199e-01,2.060990932798263953e-01,2.232302480767400787e-01,2.086524988087689880e-01,2.432341620744384314e-01,2.529881677945338692e-01,2.645858908097673545e-01,2.158008761382793628e-01,2.408078185002480165e-01,2.594085752355271834e-01,2.467524603281772144e-01,2.713249504344687479e-01,2.755854631611435734e-01,2.448974147412159574e-01,2.432420800485920465e-01,2.095077043244534254e-01,2.592234320848610940e-01,2.736443199012655869e-01,2.496791128016539463e-01,2.997064201690182172e-01,3.306520547774134955e-01,3.101200839726843128e-01,3.121975575045771722e-01,4.107836479350120973e-01,3.293843944647363853e-01,2.936654858056800821e-01,3.704378655506693208e-01,4.279664230067620756e-01,2.784379315680960976e-01,2.509063178898507385e-01,2.894603903495190367e-01,2.370761921234380287e-01,2.540356756244874781e-01,2.234682362385027876e-01,2.669194702485357951e-01,3.138331874563091151e-01,2.521399957142955173e-01,2.799939185217770743e-01,3.072964849504829510e-01,2.960838295799609887e-01,2.848794794156367938e-01,2.765606587743029698e-01,2.826883678500942132e-01,2.519160669037650568e-01,2.667691871047371821e-01,1.869756318421650354e-01,2.932259234141316728e-01,2.534204798479369747e-01,3.755674808084537575e-01,8.235259934103311696e-01,3.288147021936777548e-01,3.073534276323230396e-01,3.463508107866777874e-01,3.072891806344238974e-01,2.447278453039195278e-01,3.726273899743018925e-01,3.105546651389285429e-01,3.395484847818663332e-01,2.152173793545185676e-01,2.926187848855658635e-01,2.105852514358320660e-01,2.574815567207801026e-01,2.614900189043039003e-01,2.247504775467611682e-01,2.262517598941686248e-01,2.297987468549111956e-01,3.090165861222721189e-01,2.870731880558242133e-01,3.723902818775100543e-01,3.242675825497258191e-01,2.525755489088070127e-01,2.912137728322911068e-01,3.223935469167980572e-01,2.387754567099473757e-01,2.242747848879508565e-01,2.567363564695230860e-01,2.372768195901162891e-01,2.323477428981617077e-01,2.791078405779273686e-01,2.825166052891371904e-01,3.040000061025556199e-01,2.498992889517422100e-01,2.389904345613905468e-01,4.072976818834795898e-01,4.881509370055874819e-01,3.312263358257507284e-01,1.071460296684343394e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930458374594594462e-01,2.938223687760337932e-01,2.558286505952314105e-01,2.832387881747096547e-01,2.592874560867469702e-01,2.668537847585367162e-01,2.710095290719236050e-01,2.647884404495893795e-01,2.733146722822752950e-01,3.461947533507369612e-01,2.719218394740494649e-01,2.447194153153361973e-01,2.462648518953402532e-01,2.754515905881071425e-01,2.477235635456883633e-01,2.715331092217189712e-01,2.440316252983913969e-01,2.564114998779885024e-01,2.492987599336398685e-01,2.264832174028488798e-01,2.413969730583026829e-01,2.194474271073489635e-01,2.603733061243161950e-01,2.776829897622360988e-01,2.847626102415973803e-01,2.292320035530953093e-01,2.512942941692495880e-01,2.728224120173627365e-01,2.698963369061327389e-01,2.945756385505068908e-01,2.993037293563251544e-01,2.786321201408198944e-01,2.678035218385905192e-01,2.367897758775008854e-01,3.019802409502378993e-01,2.994575399999147569e-01,2.569661342204806465e-01,3.204604432251346724e-01,3.548002347271043133e-01,3.474992674555413830e-01,3.390897953203685922e-01,4.588005033497377094e-01,3.468943199090137597e-01,3.317280803485203045e-01,4.001079068975690878e-01,4.471936399160246767e-01,3.042419802005393858e-01,2.755973185283366322e-01,3.093555767719955996e-01,2.651545325819240073e-01,2.633142591384302622e-01,2.335809202391360417e-01,2.719791346605119897e-01,3.880613474711279154e-01,2.652674096066092724e-01,2.856166846987153174e-01,3.313978474586268264e-01,3.478213171166851247e-01,2.876142332581967942e-01,2.897238247190012661e-01,3.106663366505085233e-01,2.853217596619374019e-01,2.543106267622700645e-01,1.997954896876010245e-01,2.634098863171083771e-01,2.843544099355690968e-01,3.683917980656478686e-01,8.820838917205360286e-01,3.600014706361837624e-01,3.338149045744248644e-01,3.800719625478405916e-01,3.337617699680588967e-01,2.624749852527961114e-01,4.076680358336938759e-01,3.146479949119905251e-01,3.366292411922676697e-01,2.513661521192540604e-01,3.048032329343656199e-01,2.304202123002497826e-01,2.840332251263376628e-01,2.673435887966743030e-01,2.581232676711295304e-01,2.629239526246497372e-01,2.478587466192691824e-01,3.270445859620085272e-01,3.322261382163630983e-01,3.924390977541456493e-01,3.604983528151510797e-01,3.009100205124760063e-01,3.126671298334117721e-01,3.646453444234874497e-01,2.698638528278673454e-01,2.333998616964448880e-01,2.834002881679980046e-01,2.527356102353460754e-01,2.446955884745270482e-01,3.125505303031342330e-01,3.134440132286370750e-01,3.215966661322153808e-01,2.514558089825491560e-01,2.449452450522821567e-01,4.374200130262927977e-01,5.531169956061801063e-01,3.614491893945143697e-01,1.080256445921494279e+00
